sample_id,label,face_prob_avg
sample_1462,fake,0.8931051194667816
sample_1463,fake,0.4089375436306
sample_1464,fake,0.5009347051382065
sample_1465,fake,0.5786710977554321
sample_1466,fake,0.5440633147954941
sample_1467,fake,0.6168698966503143
sample_1468,fake,0.5313531905412674
sample_1469,fake,0.5710335373878479
sample_1470,fake,0.567206472158432
sample_1471,fake,0.6112653911113739
sample_1472,fake,0.6686608493328094
sample_1473,fake,0.5753779411315918
sample_1474,fake,0.5799790918827057
sample_1475,fake,0.4928027093410492
sample_1476,fake,0.504993349313736
sample_1477,fake,0.5260065793991089
sample_1478,fake,0.4189249128103256
sample_1479,fake,0.3520091623067856
sample_1480,fake,0.5849404036998749
sample_1481,fake,0.6055226624011993
sample_1482,fake,0.4628415107727051
sample_1483,fake,0.4352266192436218
sample_1484,fake,0.43306620419025416
sample_1485,fake,0.6242958605289459
sample_1486,fake,0.5544116795063019
sample_1487,fake,0.6787932217121124
sample_1488,fake,0.6264407932758331
sample_1489,fake,0.6367784440517426
sample_1490,fake,0.7380931973457336
sample_1491,fake,0.6301777362823486
sample_1492,fake,0.7339835464954376
sample_1493,fake,0.6768494844436646
sample_1494,fake,0.6590782999992371
sample_1495,fake,0.6431024074554443
sample_1496,fake,0.6027075797319412
sample_1497,fake,0.563865453004837
sample_1498,fake,0.6186387836933136
sample_1499,fake,0.538405567407608
sample_1500,fake,0.5927951484918594
sample_1501,fake,0.5100429803133011
sample_1502,fake,0.479346439242363
sample_1503,fake,0.4641329199075699
sample_1504,fake,0.5420445203781128
sample_1505,fake,0.4327375590801239
sample_1506,fake,0.463459849357605
sample_1507,fake,0.4467143416404724
sample_1508,fake,0.5288608372211456
sample_1509,fake,0.45758914947509766
sample_1510,fake,0.43891678750514984
sample_1511,fake,0.4885613024234772
sample_1512,fake,0.4244306683540344
sample_1513,fake,0.4785730838775635
sample_1514,fake,0.44561508297920227
sample_1515,fake,0.4396138936281204
sample_1516,fake,0.41822218894958496
sample_1517,fake,0.5834945291280746
sample_1518,fake,0.528875395655632
sample_1519,fake,0.5860467553138733
sample_1520,fake,0.597087025642395
sample_1521,fake,0.5833204686641693
sample_1522,fake,0.5711782872676849
sample_1523,fake,0.4818596243858337
sample_1524,fake,0.536967933177948
sample_1525,fake,0.5569469034671783
sample_1526,fake,0.6903624534606934
sample_1527,fake,0.5504274666309357
sample_1528,fake,0.5931459665298462
sample_1529,fake,0.6413972079753876
sample_1530,fake,0.6598306000232697
sample_1531,fake,0.6585158109664917
sample_1532,fake,0.786738783121109
sample_1533,fake,0.6081478893756866
sample_1534,fake,0.6480337977409363
sample_1535,fake,0.7201819717884064
sample_1536,fake,0.6258376240730286
sample_1537,fake,0.6258525252342224
sample_1538,fake,0.6307655572891235
sample_1539,fake,0.5506511032581329
sample_1540,fake,0.7254323661327362
sample_1541,fake,0.47028796374797815
sample_1542,fake,0.4679978340864181
sample_1543,fake,0.4640728235244751
sample_1544,fake,0.46769845485687256
sample_1545,fake,0.4574317932128906
sample_1546,fake,0.4729253202676773
sample_1547,fake,0.4644663631916046
sample_1548,fake,0.4549099802970886
sample_1549,fake,0.4714823961257934
sample_1550,fake,0.4639922082424164
sample_1551,fake,0.5482065826654434
sample_1552,fake,0.5034102946519852
sample_1553,fake,0.49260248243808746
sample_1554,fake,0.4616352617740631
sample_1555,fake,0.48678258061408997
sample_1556,fake,0.5661244988441467
sample_1557,fake,0.48803670704364777
sample_1558,fake,0.515982910990715
sample_1559,fake,0.5052132904529572
sample_1560,fake,0.45224612951278687
sample_1561,fake,0.4800131469964981
sample_1562,fake,0.73503378033638
sample_1563,fake,0.6004089117050171
sample_1564,fake,0.6016806066036224
sample_1565,fake,0.6282916367053986
sample_1566,fake,0.6344636976718903
sample_1567,fake,0.5794882476329803
sample_1568,fake,0.5629186630249023
sample_1569,fake,0.7111864387989044
sample_1570,fake,0.4162962436676025
sample_1571,fake,0.69000044465065
sample_1572,fake,0.6397440433502197
sample_1573,fake,0.5994438230991364
sample_1574,fake,0.6300472319126129
sample_1575,fake,0.3766595721244812
sample_1576,fake,0.45076099038124084
sample_1577,fake,0.529235765337944
sample_1578,fake,0.5798329412937164
sample_1579,fake,0.576194167137146
sample_1580,fake,0.4944183677434921
sample_1581,fake,0.48830680549144745
sample_1582,fake,0.4224482774734497
sample_1583,fake,0.5476003587245941
sample_1584,fake,0.4158758223056793
sample_1585,fake,0.37738896906375885
sample_1586,fake,0.5991160869598389
sample_1587,fake,0.3942157924175262
sample_1588,fake,0.7241314351558685
sample_1589,fake,0.4735512435436249
sample_1590,fake,0.7327700257301331
sample_1591,fake,0.7577170133590698
sample_1592,fake,0.7459361553192139
sample_1593,fake,0.34969085454940796
sample_1594,fake,0.4906407594680786
sample_1595,fake,0.5120217651128769
sample_1596,fake,0.5603590607643127
sample_1597,fake,0.4667114317417145
sample_1598,fake,0.44035688042640686
sample_1599,fake,0.5203641355037689
sample_1600,fake,0.4218074232339859
sample_1601,fake,0.4644585996866226
sample_1602,fake,0.4785737842321396
sample_1603,fake,0.5469096899032593
sample_1604,fake,0.364605575799942
sample_1605,fake,0.3778163343667984
sample_1606,fake,0.3569054901599884
sample_1607,fake,0.611262172460556
sample_1608,fake,0.6295072138309479
sample_1609,fake,0.5744370818138123
sample_1610,fake,0.7994540333747864
sample_1611,fake,0.6609185636043549
sample_1612,fake,0.7264850437641144
sample_1613,fake,0.7315067052841187
sample_1614,fake,0.44536130130290985
sample_1615,fake,0.6126830577850342
sample_1616,fake,0.6652066111564636
sample_1617,fake,0.43681032955646515
sample_1618,fake,0.49978260695934296
sample_1619,fake,0.23887202143669123
sample_1620,fake,0.3087209314107895
sample_1621,fake,0.45056807994842524
sample_1622,fake,0.4360366016626358
sample_1623,fake,0.5960294008255005
sample_1624,fake,0.4820346087217331
sample_1625,fake,0.4116039127111435
sample_1626,fake,0.5529697835445404
sample_1627,fake,0.436092808842659
sample_1628,fake,0.5550775080919266
sample_1629,fake,0.4207027405500412
sample_1630,fake,0.4812518507242203
sample_1631,fake,0.4413815438747406
sample_1632,fake,0.35172080993652344
sample_1633,fake,0.5962867736816406
sample_1634,fake,0.39401187002658844
sample_1635,fake,0.4239378720521927
sample_1636,fake,0.4750809967517853
sample_1637,fake,0.6586252450942993
sample_1638,fake,0.47554372251033783
sample_1639,fake,0.4885752201080322
sample_1640,fake,0.6509673595428467
sample_1641,fake,0.45819826424121857
sample_1642,fake,0.4915672540664673
sample_1643,fake,0.47524917125701904
sample_1644,fake,0.5747343599796295
sample_1645,fake,0.6822448372840881
sample_1646,fake,0.39114767313003534
sample_1647,fake,0.339316725730896
sample_1648,fake,0.5414072722196579
sample_1649,fake,0.547836646437645
sample_1650,fake,0.48471899330616
sample_1651,fake,0.48622696101665497
sample_1652,fake,0.4621979743242264
sample_1653,fake,0.44090625643730164
sample_1654,fake,0.6287024319171906
sample_1655,fake,0.643261045217514
sample_1656,fake,0.49221061170101166
sample_1657,fake,0.5524168908596039
sample_1658,fake,0.38142886757850647
sample_1659,fake,0.5944170355796814
sample_1660,fake,0.4412386566400528
sample_1661,fake,0.4586431533098221
sample_1662,fake,0.4472789913415909
sample_1663,fake,0.5506599247455597
sample_1664,fake,0.5815901160240173
sample_1665,fake,0.537953332066536
sample_1666,fake,0.476140633225441
sample_1667,fake,0.40675804018974304
sample_1668,fake,0.46003584563732147
sample_1669,fake,0.38537000119686127
sample_1670,fake,0.41513092815876007
sample_1671,fake,0.4855753034353256
sample_1672,fake,0.5903457999229431
sample_1673,fake,0.41914330422878265
sample_1674,fake,0.5118146389722824
sample_1675,fake,0.4006369858980179
sample_1676,fake,0.5708896815776825
sample_1677,fake,0.40065947175025934
sample_1678,fake,0.6607908010482788
sample_1679,fake,0.4283134341239929
sample_1680,fake,0.45047591626644135
sample_1681,fake,0.5067240297794342
sample_1682,fake,0.6996601819992065
sample_1683,fake,0.6796693205833435
sample_1684,fake,0.7155146300792694
sample_1685,fake,0.4718783050775528
sample_1686,fake,0.5002430081367493
sample_1687,fake,0.3429417312145233
sample_1688,fake,0.4807906001806259
sample_1689,fake,0.5933847725391388
sample_1690,fake,0.579916775226593
sample_1691,fake,0.5231607407331467
sample_1692,fake,0.47286285459995264
sample_1693,fake,0.8306898772716522
sample_1694,fake,0.5263868123292923
sample_1695,fake,0.5908153057098389
sample_1696,fake,0.3701403886079788
sample_1697,fake,0.5405378639698029
sample_1698,fake,0.5797208547592163
sample_1699,fake,0.5364609211683273
sample_1700,fake,0.46776852011680603
sample_1701,fake,0.6060405671596527
sample_1702,fake,0.5495086014270782
sample_1703,fake,0.35493448376655573
sample_1704,fake,0.5545910000801086
sample_1705,fake,0.4898707717657089
sample_1706,fake,0.6393387913703918
sample_1707,fake,0.5703715682029724
sample_1708,fake,0.674170970916748
sample_1709,fake,0.6502850651741028
sample_1710,fake,0.5828960239887238
sample_1711,fake,0.4952460676431656
sample_1712,fake,0.5574969053268433
sample_1713,fake,0.5707965940237045
sample_1714,fake,0.5558393001556396
sample_1715,fake,0.5706343352794647
sample_1716,fake,0.5445128083229065
sample_1717,fake,0.5603577941656113
sample_1718,fake,0.5604362487792969
sample_1719,fake,0.71843022108078
sample_1720,fake,0.5793828964233398
sample_1721,fake,0.4963332563638687
sample_1722,fake,0.6300088465213776
sample_1723,fake,0.5993516445159912
sample_1724,fake,0.5753342807292938
sample_1725,fake,0.5040213763713837
sample_1726,fake,0.49729497730731964
sample_1727,fake,0.5163305252790451
sample_1728,fake,0.40057593584060663
sample_1729,fake,0.3434064239263534
sample_1730,fake,0.3573458045721054
sample_1731,fake,0.413794681429863
sample_1732,fake,0.38770534098148346
sample_1733,fake,0.4926462918519974
sample_1734,fake,0.4742784798145294
sample_1735,fake,0.530900776386261
sample_1736,fake,0.46862293779850006
sample_1737,fake,0.48061153292655945
sample_1738,fake,0.42225478589534754
sample_1739,fake,0.6168307662010193
sample_1740,fake,0.5550151169300079
sample_1741,fake,0.527598187327385
sample_1742,fake,0.707091897726059
sample_1743,fake,0.7801984548568726
sample_1744,fake,0.6206923127174377
sample_1745,fake,0.4857383221387863
sample_1746,fake,0.5463962852954865
sample_1747,fake,0.5780897438526154
sample_1748,fake,0.49778424203395844
sample_1749,fake,0.34593695402145386
sample_1750,fake,0.43519048392772675
sample_1751,fake,0.4244421124458313
sample_1752,fake,0.3604881912469864
sample_1753,fake,0.35587009787559504
sample_1754,fake,0.3592000752687454
sample_1755,fake,0.6276758313179016
sample_1756,fake,0.7736735939979553
sample_1757,fake,0.6121255159378052
sample_1758,fake,0.6699193120002747
sample_1759,fake,0.7076409459114075
sample_1760,fake,0.6478496789932251
sample_1761,fake,0.6915246844291687
sample_1762,fake,0.7622002959251404
sample_1763,fake,0.6710801720619202
sample_1764,fake,0.6813319623470306
sample_1765,fake,0.6599516272544861
sample_1766,fake,0.566073477268219
sample_1767,fake,0.5108249485492706
sample_1768,fake,0.5692743360996246
sample_1769,fake,0.4236300438642502
sample_1770,fake,0.6979081928730011
sample_1771,fake,0.5362755656242371
sample_1772,fake,0.49706508219242096
sample_1773,fake,0.4229869246482849
sample_1774,fake,0.6020412743091583
sample_1775,fake,0.6605192124843597
sample_1776,fake,0.6959947943687439
sample_1777,fake,0.5495730936527252
sample_1778,fake,0.5391160100698471
sample_1779,fake,0.7032216191291809
sample_1780,fake,0.7990253567695618
sample_1781,fake,0.48324526846408844
sample_1782,fake,0.47489847242832184
sample_1783,fake,0.7901704609394073
sample_1784,fake,0.823932021856308
sample_1785,fake,0.8224964439868927
sample_1786,fake,0.8291677534580231
sample_1787,fake,0.6823768019676208
sample_1788,fake,0.7304286658763885
sample_1789,fake,0.7273106873035431
sample_1790,fake,0.5954145193099976
sample_1791,fake,0.5945561528205872
sample_1792,fake,0.5696925222873688
sample_1793,fake,0.7116322219371796
sample_1794,fake,0.6217994689941406
sample_1795,fake,0.5033883303403854
sample_1796,fake,0.6347399055957794
sample_1797,fake,0.6996486186981201
sample_1798,fake,0.7595102787017822
sample_1799,fake,0.8341721594333649
sample_1800,fake,0.5959492623806
sample_1801,fake,0.7613898813724518
sample_1802,fake,0.6480337679386139
sample_1803,fake,0.7025541663169861
sample_1804,fake,0.694184422492981
sample_1805,fake,0.7476010620594025
sample_1806,fake,0.8390403389930725
sample_1807,fake,0.6506292521953583
sample_1808,fake,0.564070850610733
sample_1809,fake,0.7139173448085785
sample_1810,fake,0.5206344127655029
sample_1811,fake,0.5110201984643936
sample_1812,fake,0.5781523287296295
sample_1813,fake,0.5987258851528168
sample_1814,fake,0.5758241415023804
sample_1815,fake,0.4755398780107498
sample_1816,fake,0.564466118812561
sample_1817,fake,0.6094955801963806
sample_1818,fake,0.5015766024589539
sample_1819,fake,0.47228652238845825
sample_1820,fake,0.4196759313344955
sample_1821,fake,0.6568789780139923
sample_1822,fake,0.6511915326118469
sample_1823,fake,0.6523032188415527
sample_1824,fake,0.7295384407043457
sample_1825,fake,0.7019979655742645
sample_1826,fake,0.7875320911407471
sample_1827,fake,0.4470824897289276
sample_1828,fake,0.7049272060394287
sample_1829,fake,0.4301673024892807
sample_1830,fake,0.43628205358982086
sample_1831,fake,0.6810312867164612
sample_1832,fake,0.6761011183261871
sample_1833,fake,0.4349402785301208
sample_1834,fake,0.3306739330291748
sample_1835,fake,0.41535805165767664
sample_1836,fake,0.7089689373970032
sample_1837,fake,0.5535950362682343
sample_1838,fake,0.6060234010219574
sample_1839,fake,0.6138835251331329
sample_1840,fake,0.5778557062149048
sample_1841,fake,0.5317288339138031
sample_1842,fake,0.5479592978954315
sample_1843,fake,0.5654818415641785
sample_1844,fake,0.7629125416278839
sample_1845,fake,0.6855458617210388
sample_1846,fake,0.7510353326797485
sample_1847,fake,0.7583199441432953
sample_1848,fake,0.6376817524433136
sample_1849,fake,0.6550602316856384
sample_1850,fake,0.42114032804965973
sample_1851,fake,0.2771220207214355
sample_1852,fake,0.5813229978084564
sample_1853,fake,0.4610242545604706
sample_1854,fake,0.40631337463855743
sample_1855,fake,0.5935612916946411
sample_1856,fake,0.6374074220657349
sample_1857,fake,0.6704691648483276
sample_1858,fake,0.7941481173038483
sample_1859,fake,0.5236337780952454
sample_1860,fake,0.7313556969165802
sample_1861,fake,0.7021572291851044
sample_1862,fake,0.7855090498924255
sample_1863,fake,0.637771725654602
sample_1864,fake,0.8339261114597321
sample_1865,fake,0.7752388417720795
sample_1866,fake,0.772629052400589
sample_1867,fake,0.6236211657524109
sample_1868,fake,0.8127878308296204
sample_1869,fake,0.801630049943924
sample_1870,fake,0.6719213724136353
sample_1871,fake,0.8038690686225891
sample_1872,fake,0.7113479375839233
sample_1873,fake,0.5461151301860809
sample_1874,fake,0.6841312348842621
sample_1875,fake,0.6708563268184662
sample_1876,fake,0.5356788039207458
sample_1877,fake,0.37801316380500793
sample_1878,fake,0.4245849549770355
sample_1879,fake,0.44662304222583765
sample_1880,fake,0.4235441535711288
sample_1881,fake,0.5269310474395752
sample_1882,fake,0.3466904014348984
sample_1883,fake,0.5664359331130981
sample_1884,fake,0.43588028848171234
sample_1885,fake,0.3797071874141693
sample_1886,fake,0.3856624662876129
sample_1887,fake,0.4242284297943115
sample_1888,fake,0.35666918754577637
sample_1889,fake,0.3162904679775238
sample_1890,fake,0.37512582540512085
sample_1891,fake,0.6129108667373657
sample_1892,fake,0.5295730233192444
sample_1893,fake,0.5640004873275757
sample_1894,fake,0.5930277705192566
sample_1895,fake,0.5201640576124191
sample_1896,fake,0.5998923480510712
sample_1897,fake,0.6054624021053314
sample_1898,fake,0.6792554259300232
sample_1899,fake,0.550562858581543
sample_1900,fake,0.6629625260829926
sample_1901,fake,0.6563559174537659
sample_1902,fake,0.6944267451763153
sample_1903,fake,0.5485920310020447
sample_1904,fake,0.743916779756546
sample_1905,fake,0.6379374861717224
sample_1906,fake,0.534757062792778
sample_1907,fake,0.6452713161706924
sample_1908,fake,0.5738601982593536
sample_1909,fake,0.5060736238956451
sample_1910,fake,0.7921559512615204
sample_1911,fake,0.7040413618087769
sample_1912,fake,0.6125752329826355
sample_1913,fake,0.6826162338256836
sample_1914,fake,0.5367826819419861
sample_1915,fake,0.4935210049152374
sample_1916,fake,0.5074313431978226
sample_1917,fake,0.5346354991197586
sample_1918,fake,0.7463032901287079
sample_1919,fake,0.6367228925228119
sample_1920,fake,0.5028495639562607
sample_1921,fake,0.583334743976593
sample_1922,fake,0.6571939289569855
sample_1923,fake,0.41167648136615753
sample_1924,fake,0.5394591242074966
sample_1925,fake,0.4810727685689926
sample_1926,fake,0.5384972095489502
sample_1927,fake,0.4398337453603744
sample_1928,fake,0.6617195904254913
sample_1929,fake,0.42853711545467377
sample_1930,fake,0.446469247341156
sample_1931,fake,0.4857245534658432
sample_1932,fake,0.4538123458623886
sample_1933,fake,0.5661607086658478
sample_1934,fake,0.6498341858386993
sample_1935,fake,0.6381962299346924
sample_1936,fake,0.7527588903903961
sample_1937,fake,0.5687017738819122
sample_1938,fake,0.7729217112064362
sample_1939,fake,0.7646968364715576
sample_1940,fake,0.7805453538894653
sample_1941,fake,0.49205219745635986
sample_1942,fake,0.6982297003269196
sample_1943,fake,0.4776400625705719
sample_1944,fake,0.5526716411113739
sample_1945,fake,0.5339141488075256
sample_1946,fake,0.563058078289032
sample_1947,fake,0.5767422616481781
sample_1948,fake,0.6907318830490112
sample_1949,fake,0.6221810281276703
sample_1950,fake,0.5402704477310181
sample_1951,fake,0.5161234438419342
sample_1952,fake,0.5067371875047684
sample_1953,fake,0.4951155185699463
sample_1954,fake,0.36345410346984863
sample_1955,fake,0.35193338245153427
sample_1956,fake,0.6498590111732483
sample_1957,fake,0.6849730908870697
sample_1958,fake,0.7802984714508057
sample_1959,fake,0.7620687186717987
sample_1960,fake,0.7323419749736786
sample_1961,fake,0.7156440615653992
sample_1962,fake,0.7487917244434357
sample_1963,fake,0.7677342295646667
sample_1964,fake,0.7879251837730408
sample_1965,fake,0.38846179842948914
sample_1966,fake,0.35877348482608795
sample_1967,fake,0.34508185088634485
sample_1968,fake,0.3566887527704239
sample_1969,fake,0.294118195772171
sample_1970,fake,0.6640185117721558
sample_1971,fake,0.4273250997066498
sample_1972,fake,0.7318351864814758
sample_1973,fake,0.6696765124797821
sample_1974,fake,0.5880722999572754
sample_1975,fake,0.5344196259975433
sample_1976,fake,0.5345016568899155
sample_1977,fake,0.5808879435062408
sample_1978,fake,0.6769907176494598
sample_1979,fake,0.6238510608673096
sample_1980,fake,0.6199277341365814
sample_1981,fake,0.6108736097812653
sample_1982,fake,0.7198553681373596
sample_1983,fake,0.7041515111923218
sample_1984,fake,0.4426121562719345
sample_1985,fake,0.45954249799251556
sample_1986,fake,0.5974770188331604
sample_1987,fake,0.6618971228599548
sample_1988,fake,0.6266535520553589
sample_1989,fake,0.5110490769147873
sample_1990,fake,0.5314320772886276
sample_1991,fake,0.5285744667053223
sample_1992,fake,0.474520280957222
sample_1993,fake,0.5666172206401825
sample_1994,fake,0.43433788418769836
sample_1995,fake,0.7050669491291046
sample_1996,fake,0.551407128572464
sample_1997,fake,0.7286284565925598
sample_1998,fake,0.6561092138290405
sample_1999,fake,0.6050702333450317
sample_2000,fake,0.47056740522384644
sample_2001,fake,0.4579295963048935
sample_2002,fake,0.517610028386116
sample_2003,fake,0.5257568955421448
sample_2004,fake,0.39367519319057465
sample_2005,fake,0.5672055333852768
sample_2006,fake,0.5196600258350372
sample_2007,fake,0.5873847901821136
sample_2008,fake,0.44200408458709717
sample_2009,fake,0.4131191670894623
sample_2010,fake,0.5464877188205719
sample_2011,fake,0.5594192147254944
sample_2012,fake,0.4737265557050705
sample_2013,fake,0.43319371342658997
sample_2014,fake,0.4784547686576843
sample_2015,fake,0.7525492608547211
sample_2016,fake,0.6803053021430969
sample_2017,fake,0.5421293079853058
sample_2018,fake,0.5277641713619232
sample_2019,fake,0.6064895391464233
sample_2020,fake,0.6171740889549255
sample_2021,fake,0.33539432287216187
sample_2022,fake,0.5005505979061127
sample_2023,fake,0.5659726709127426
sample_2024,fake,0.5612373501062393
sample_2025,fake,0.590496152639389
sample_2026,fake,0.5258674323558807
sample_2027,fake,0.498217910528183
sample_2028,fake,0.547334611415863
sample_2029,fake,0.5015662759542465
sample_2030,fake,0.49549542367458344
sample_2031,fake,0.600398063659668
sample_2032,fake,0.45479878783226013
sample_2033,fake,0.4887992888689041
sample_2034,fake,0.5060878247022629
sample_2035,fake,0.4767221510410309
sample_2036,fake,0.408741757273674
sample_2037,fake,0.4832775741815567
sample_2038,fake,0.5302961468696594
sample_2039,fake,0.5899209380149841
sample_2040,fake,0.44046473503112793
sample_2041,fake,0.5369503647089005
sample_2042,fake,0.41151235997676844
sample_2043,fake,0.43497660756111145
sample_2044,fake,0.5421667397022247
sample_2045,fake,0.4735816866159439
sample_2046,fake,0.5405033230781555
sample_2047,fake,0.4324586391448974
sample_2048,fake,0.4488556981086731
sample_2049,fake,0.423209473490715
sample_2050,fake,0.4920976608991623
sample_2051,fake,0.5323939919471741
sample_2052,fake,0.42733240127563477
sample_2053,fake,0.5119577944278717
sample_2054,fake,0.5165091753005981
sample_2055,fake,0.4249569922685623
sample_2056,fake,0.4874686300754547
sample_2057,fake,0.4718610346317291
sample_2058,fake,0.5026069432497025
sample_2059,fake,0.7337518334388733
sample_2060,fake,0.6276906728744507
sample_2061,fake,0.5373829901218414
sample_2062,fake,0.6182339191436768
sample_2063,fake,0.4497216194868088
sample_2064,fake,0.526103675365448
sample_2065,fake,0.6625621318817139
sample_2066,fake,0.7544466257095337
sample_2067,fake,0.5613215565681458
sample_2068,fake,0.5067211240530014
sample_2069,fake,0.7652338147163391
sample_2070,fake,0.6552894711494446
sample_2071,fake,0.6847636103630066
sample_2072,fake,0.6987881660461426
sample_2073,fake,0.5464227795600891
sample_2074,fake,0.5089743435382843
sample_2075,fake,0.47945731878280634
sample_2076,fake,0.4567005783319473
sample_2077,fake,0.42117597162723536
sample_2078,fake,0.4290259331464767
sample_2079,fake,0.5831007659435272
sample_2080,fake,0.5978247225284576
sample_2081,fake,0.711824893951416
sample_2082,fake,0.6742462515830994
sample_2083,fake,0.4228276908397674
sample_2084,fake,0.4986151456832886
sample_2085,fake,0.49608181416988373
sample_2086,fake,0.560077428817749
sample_2087,fake,0.5406105518341064
sample_2088,fake,0.5750976204872131
sample_2089,fake,0.5544080138206482
sample_2090,fake,0.4607243984937668
sample_2091,fake,0.7146278321743011
sample_2092,fake,0.6405130326747894
sample_2093,fake,0.6312820464372635
sample_2094,fake,0.5208126902580261
sample_2095,fake,0.5951588153839111
sample_2096,fake,0.5529346764087677
sample_2097,fake,0.7674807608127594
sample_2098,fake,0.5651140064001083
sample_2099,fake,0.772891104221344
sample_2100,fake,0.5222463309764862
sample_2101,fake,0.7168643474578857
sample_2102,fake,0.5064888149499893
sample_2103,fake,0.5816042721271515
sample_2104,fake,0.588144063949585
sample_2105,fake,0.5987916588783264
sample_2106,fake,0.5628601610660553
sample_2107,fake,0.4980185031890869
sample_2108,fake,0.7051548957824707
sample_2109,fake,0.6733837723731995
sample_2110,fake,0.6648476719856262
sample_2111,fake,0.4910992830991745
sample_2112,fake,0.6630907654762268
sample_2113,fake,0.6376643478870392
sample_2114,fake,0.5818005800247192
sample_2115,fake,0.6184836328029633
sample_2116,fake,0.5516006648540497
sample_2117,fake,0.4778783470392227
sample_2118,fake,0.5792328715324402
sample_2119,fake,0.5966157615184784
sample_2120,fake,0.5835486352443695
sample_2121,fake,0.5885022133588791
sample_2122,fake,0.6515320837497711
sample_2123,fake,0.45609205961227417
sample_2124,fake,0.5202705711126328
sample_2125,fake,0.5186869204044342
sample_2126,fake,0.48888033628463745
sample_2127,fake,0.37619131803512573
sample_2128,fake,0.45967353880405426
sample_2129,fake,0.487881675362587
sample_2130,fake,0.49042898416519165
sample_2131,fake,0.45405566692352295
sample_2132,fake,0.4958059638738632
sample_2133,fake,0.44523778557777405
sample_2134,fake,0.44454425573349
sample_2135,fake,0.5110499113798141
sample_2136,fake,0.44662614166736603
sample_2137,fake,0.541296124458313
sample_2138,fake,0.5131273120641708
sample_2139,fake,0.5783945471048355
sample_2140,fake,0.7922218143939972
sample_2141,fake,0.4413072913885116
sample_2142,fake,0.6709158718585968
sample_2143,fake,0.5979666113853455
sample_2144,fake,0.5528380572795868
sample_2145,fake,0.40596592426300043
sample_2146,fake,0.608327329158783
sample_2147,fake,0.7023373544216156
sample_2148,fake,0.5761236250400543
sample_2149,fake,0.5838736593723297
sample_2150,fake,0.6175960004329681
sample_2151,fake,0.7212882339954376
sample_2152,fake,0.592480257153511
sample_2153,fake,0.6529237926006317
sample_2154,fake,0.7702744007110596
sample_2155,fake,0.7385613024234772
sample_2156,fake,0.7116486430168152
sample_2157,fake,0.6005019247531891
sample_2158,fake,0.6144292056560516
sample_2159,fake,0.4456610828638077
sample_2160,fake,0.7565785348415375
sample_2161,fake,0.7436197996139526
sample_2162,fake,0.5945485234260559
sample_2163,fake,0.5076800882816315
sample_2164,fake,0.5317595154047012
sample_2165,fake,0.5246816426515579
sample_2166,fake,0.5585231930017471
sample_2167,fake,0.7198401391506195
sample_2168,fake,0.8131490051746368
sample_2169,fake,0.7468667030334473
sample_2170,fake,0.7185902893543243
sample_2171,fake,0.6173999309539795
sample_2172,fake,0.49618442356586456
sample_2173,fake,0.57709139585495
sample_2174,fake,0.4798464924097061
sample_2175,fake,0.3976313024759292
sample_2176,fake,0.4763988107442856
sample_2177,fake,0.4442206472158432
sample_2178,fake,0.6163518726825714
sample_2179,fake,0.4982479512691498
sample_2180,fake,0.43565109372138977
sample_2181,fake,0.45759439468383784
sample_2182,fake,0.47283270955085754
sample_2183,fake,0.3488684147596359
sample_2184,fake,0.453596368432045
sample_2185,fake,0.2998296618461609
sample_2186,fake,0.5401478111743927
sample_2187,fake,0.48891885578632355
sample_2188,fake,0.4895130544900894
sample_2189,fake,0.38647049665451044
sample_2190,fake,0.3626190274953842
sample_2191,fake,0.47419676184654236
sample_2192,fake,0.5537111312150955
sample_2193,fake,0.45655335485935206
sample_2194,fake,0.39581604301929474
sample_2195,fake,0.3814254552125931
sample_2196,fake,0.4930868148803711
sample_2197,fake,0.5041226148605347
sample_2198,fake,0.5881950259208679
sample_2199,fake,0.4989743232727051
sample_2200,fake,0.4330902993679046
sample_2201,fake,0.6333790719509125
sample_2202,fake,0.47453629970550537
sample_2203,fake,0.32901985943317413
sample_2204,fake,0.3884860873222351
sample_2205,fake,0.5844953656196594
sample_2206,fake,0.3819245547056198
sample_2207,fake,0.3586825132369995
sample_2208,fake,0.34725822508335114
sample_2209,fake,0.3976020216941833
sample_2210,fake,0.46909275650978083
sample_2211,fake,0.31742917001247406
sample_2212,fake,0.33532658219337463
sample_2213,fake,0.34897471964359283
sample_2214,fake,0.38009101152420044
sample_2215,fake,0.34517282247543335
sample_2216,fake,0.39731597900390625
sample_2217,fake,0.38504742085933685
sample_2218,fake,0.8225868046283722
sample_2219,fake,0.8184514939785004
sample_2220,fake,0.7411617338657379
sample_2221,fake,0.6792005002498627
sample_2222,fake,0.638774573802948
sample_2223,fake,0.843868762254715
sample_2224,fake,0.8297251462936401
sample_2225,fake,0.8050737679004669
sample_2226,fake,0.645066112279892
sample_2227,fake,0.6330728828907013
sample_2228,fake,0.61728435754776
sample_2229,fake,0.5558654963970184
sample_2230,fake,0.6549656391143799
sample_2231,fake,0.7559498846530914
sample_2232,fake,0.7634207904338837
sample_2233,fake,0.683320939540863
sample_2234,fake,0.6544857621192932
sample_2235,fake,0.7798822820186615
sample_2236,fake,0.6769266724586487
sample_2237,fake,0.7469750642776489
sample_2238,fake,0.40993770956993103
sample_2239,fake,0.27925905585289
sample_2240,fake,0.4682044982910156
sample_2241,fake,0.4033293128013611
sample_2242,fake,0.48536367714405054
